State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
Tripura,2022,3,799250,96157,195274757.12707353
Tripura,2022,3,799045,92909,157560825.577133
Tripura,2022,3,799102,92491,202188747.5135752
Tripura,2022,3,799005,84533,129672707.32143867
Tripura,2022,4,799001,1547249,3286195023.042714
Tripura,2022,4,799003,203913,346744483.3587987
Tripura,2022,4,799006,155304,262180183.60865727
Tripura,2022,4,799002,130048,228832816.924597
Tripura,2022,4,799277,123078,278812213.88555306
Tripura,2022,4,799007,110395,193352299.19761324
Tripura,2022,4,799250,109016,211430536.20554632
Tripura,2022,4,799045,108589,175091180.5513392
Tripura,2022,4,799114,102682,198722297.4924404
Tripura,2022,4,799102,98570,206592406.2818148
Tripura,2023,1,799001,556403,970341648.0
Tripura,2023,1,799003,377791,611687294.0
Tripura,2023,1,799006,271648,433804132.0
Tripura,2023,1,799002,215423,355559463.0
Tripura,2023,1,799045,211666,316003121.0
Tripura,2023,1,799250,201161,365656037.0
Tripura,2023,1,799102,186758,366117087.0
Tripura,2023,1,799114,182237,347592464.0
Tripura,2023,1,799007,181490,304711788.0
Tripura,2023,1,799260,156363,278211862.0
Tripura,2023,2,799001,652112,1107454735.0
Tripura,2023,2,799003,422391,657830777.0
Tripura,2023,2,799006,311834,464541144.0
Tripura,2023,2,799002,249273,417920650.0
Tripura,2023,2,799250,241305,410806809.0
Tripura,2023,2,799045,209282,306128194.0
Tripura,2023,2,799007,207324,353556509.0
Tripura,2023,2,799114,200819,354514516.0
Tripura,2023,2,799102,198279,388761300.0
Tripura,2023,2,799260,180805,308295328.0
Tripura,2023,3,799001,772124,1213222644.0
Tripura,2023,3,799003,504365,718859877.0
Tripura,2023,3,799006,367059,512026692.0
Tripura,2023,3,799002,297508,457189323.0
Tripura,2023,3,799250,287841,468296854.0
Tripura,2023,3,799045,250458,353557648.0
Tripura,2023,3,799007,239466,372047429.0
Tripura,2023,3,799114,228092,396588874.0
Tripura,2023,3,799102,222987,418890918.0
Tripura,2023,3,799005,216599,288201187.0
Tripura,2023,4,799001,880207,1394416176.0
Tripura,2023,4,799003,549677,801322699.0
Tripura,2023,4,799006,403755,577436419.0
Tripura,2023,4,799250,328298,517171614.0
Tripura,2023,4,799002,326317,495494568.0
Tripura,2023,4,799045,271691,386399365.0
Tripura,2023,4,799114,261645,453740099.0
Tripura,2023,4,799007,261206,395854361.0
Tripura,2023,4,799260,239573,399055969.0
Tripura,2023,4,799102,239380,444999791.0
Tripura,2024,1,799001,878573,1354481798.0
Tripura,2024,1,799003,596673,842550662.0
Tripura,2024,1,799006,428932,588378337.0
Tripura,2024,1,799250,363157,577202405.0
Tripura,2024,1,799002,329344,489976899.0
Tripura,2024,1,799045,309223,413078633.0
Tripura,2024,1,799114,279708,480604041.0
Tripura,2024,1,799102,272179,483326011.0
Tripura,2024,1,799260,271369,449428920.0
Tripura,2024,1,799007,265404,383295865.0
Tripura,2024,2,799001,1010309,1485481385.0
Tripura,2024,2,799003,686367,876708397.0
Tripura,2024,2,799006,498184,637223827.0
Tripura,2024,2,799250,424392,573076532.0
Tripura,2024,2,799002,380256,533993912.0
Tripura,2024,2,799114,330956,495538747.0
Tripura,2024,2,799045,323319,396056610.0
Tripura,2024,2,799102,314885,490643890.0
Tripura,2024,2,799007,309160,423779945.0
Tripura,2024,2,799260,309028,417873968.0
Uttar Pradesh,2018,1,201301,690196,987613438.9540119
Uttar Pradesh,2018,1,211002,155044,140660589.47154945
Uttar Pradesh,2018,1,221007,119472,82547035.20302713
Uttar Pradesh,2018,1,201001,117433,183997238.27418238
Uttar Pradesh,2018,1,201308,115075,168194081.6746942
Uttar Pradesh,2018,1,221001,102173,47996651.5829598
Uttar Pradesh,2018,1,201306,99907,132863078.13597459
Uttar Pradesh,2018,1,201009,99762,133676961.23942636
Uttar Pradesh,2018,1,201307,94485,172191677.42441252
Uttar Pradesh,2018,1,250001,86904,120435489.7262559
Uttar Pradesh,2018,2,201301,971854,1673280979.3831716
Uttar Pradesh,2018,2,211002,187515,228945299.5851271
Uttar Pradesh,2018,2,221007,165262,142613640.0843257
Uttar Pradesh,2018,2,201308,162134,260644317.4238733
Uttar Pradesh,2018,2,221001,153900,76113219.3890778
Uttar Pradesh,2018,2,201001,153569,289471992.2973092
Uttar Pradesh,2018,2,201307,146944,277816751.94148046
Uttar Pradesh,2018,2,261136,134292,11967846.59369568
Uttar Pradesh,2018,2,201009,131868,225961450.0565845
Uttar Pradesh,2018,2,201306,124283,193525124.64887193
Uttar Pradesh,2018,3,221001,1439623,671779876.5266988
Uttar Pradesh,2018,3,201301,1438458,2181626866.4046803
Uttar Pradesh,2018,3,221007,991753,560212716.9641123
Uttar Pradesh,2018,3,261136,945871,389705610.27483356
Uttar Pradesh,2018,3,201308,336977,401172538.5402105
Uttar Pradesh,2018,3,201307,324604,433959881.2009766
Uttar Pradesh,2018,3,211002,292135,355720195.81126803
Uttar Pradesh,2018,3,201014,230610,326683367.07204574
Uttar Pradesh,2018,3,201306,224490,313973797.6198205
Uttar Pradesh,2018,3,201304,213566,311521084.5279421
Uttar Pradesh,2018,4,201301,2504916,3217987818.841588
Uttar Pradesh,2018,4,201308,691019,646783222.7495496
Uttar Pradesh,2018,4,201307,656491,698341707.1485498
Uttar Pradesh,2018,4,221001,448556,211430158.87760276
Uttar Pradesh,2018,4,201303,439449,476583976.2868532
Uttar Pradesh,2018,4,201304,429697,491372728.48908836
Uttar Pradesh,2018,4,211002,419546,532891862.8532194
Uttar Pradesh,2018,4,201014,402649,505006233.0479592
Uttar Pradesh,2018,4,201009,401531,555401283.4249731
Uttar Pradesh,2018,4,221007,375707,324705577.7245589
Uttar Pradesh,2019,1,201301,4596696,4223121104.413077
Uttar Pradesh,2019,1,226004,2988999,4521167316.752953
Uttar Pradesh,2019,1,201307,995263,967125877.3786304
Uttar Pradesh,2019,1,201308,940906,816865460.7639456
Uttar Pradesh,2019,1,201304,763989,738479434.1212442
Uttar Pradesh,2019,1,211002,750868,842505341.9019947
Uttar Pradesh,2019,1,201306,743462,665922050.9083495
Uttar Pradesh,2019,1,201303,702940,679180072.1493174
Uttar Pradesh,2019,1,201009,674047,801707823.3511343
Uttar Pradesh,2019,1,201014,603950,682482312.1640904
Uttar Pradesh,2019,2,226004,8966947,16438621373.818607
Uttar Pradesh,2019,2,201301,3632838,3857716253.464631
Uttar Pradesh,2019,2,201307,1041792,1111655670.8598578
Uttar Pradesh,2019,2,201308,1040098,952636804.9072895
Uttar Pradesh,2019,2,208001,990727,1850053188.7010975
Uttar Pradesh,2019,2,211002,793974,1175239275.0226789
Uttar Pradesh,2019,2,201303,760647,802473047.9832803
Uttar Pradesh,2019,2,201009,736002,963720736.3791001
Uttar Pradesh,2019,2,201304,722680,821249578.481452
Uttar Pradesh,2019,2,201014,642296,778338860.9675133
Uttar Pradesh,2019,3,226004,6687157,17110382946.6282
Uttar Pradesh,2019,3,201301,4798433,4992797291.832095
Uttar Pradesh,2019,3,201307,1517920,1501556495.9285545
Uttar Pradesh,2019,3,201308,1273377,1233861005.4703152
Uttar Pradesh,2019,3,201303,1078332,1070118111.8331378
Uttar Pradesh,2019,3,201009,993499,1262039254.2371387
Uttar Pradesh,2019,3,201304,991140,1097530067.7508283
Uttar Pradesh,2019,3,201014,940093,1041446940.6122824
Uttar Pradesh,2019,3,211002,849738,1357190393.8906558
Uttar Pradesh,2019,3,208001,846654,2013119811.1164007
Uttar Pradesh,2019,4,226004,8588482,21494958633.324272
Uttar Pradesh,2019,4,201301,5805708,6194769074.369754
Uttar Pradesh,2019,4,201307,1782991,1865553928.0043442
Uttar Pradesh,2019,4,201308,1702665,1534651285.6518054
Uttar Pradesh,2019,4,201303,1230731,1301166490.4265368
Uttar Pradesh,2019,4,201304,1189081,1373926601.0065424
Uttar Pradesh,2019,4,201009,1186803,1604582922.0953102
Uttar Pradesh,2019,4,221007,1179731,1503521729.008887
Uttar Pradesh,2019,4,201014,1096184,1259501777.7375505
Uttar Pradesh,2019,4,201306,1066975,1140977200.7128494
Uttar Pradesh,2020,1,226004,9379065,25604240132.822746
Uttar Pradesh,2020,1,201301,5805295,6230032613.270485
Uttar Pradesh,2020,1,201307,1865591,2046335836.437913
Uttar Pradesh,2020,1,201308,1797906,1993215936.876497
Uttar Pradesh,2020,1,250001,1369151,3275564105.912902
Uttar Pradesh,2020,1,201009,1343777,1837100596.7914388
Uttar Pradesh,2020,1,201303,1265203,1382014161.4161623
Uttar Pradesh,2020,1,201304,1256012,1502194520.3290753
Uttar Pradesh,2020,1,201014,1144853,1375882642.5890007
Uttar Pradesh,2020,1,201318,1107456,1582552451.9809124
Uttar Pradesh,2020,2,226004,7759585,23228204955.63629
Uttar Pradesh,2020,2,201301,2632882,3032440979.2706
Uttar Pradesh,2020,2,201307,1490791,1658785810.9373493
Uttar Pradesh,2020,2,250001,1444660,3560011431.827073
Uttar Pradesh,2020,2,201009,1415732,1732413692.0150585
Uttar Pradesh,2020,2,201102,1234207,1668370137.5368576
Uttar Pradesh,2020,2,201318,1079644,1436115572.1857004
Uttar Pradesh,2020,2,201304,1024526,1133269193.3246734
Uttar Pradesh,2020,2,201308,983057,1160315249.08782
Uttar Pradesh,2020,2,201303,932952,984760940.8620598
Uttar Pradesh,2020,3,226004,11561325,32419324318.886276
Uttar Pradesh,2020,3,201301,4881051,5988749980.204367
Uttar Pradesh,2020,3,201307,2082018,2330393573.7160997
Uttar Pradesh,2020,3,201009,1901182,2646259864.451938
Uttar Pradesh,2020,3,250001,1776682,4246932022.8562107
Uttar Pradesh,2020,3,201318,1718615,2362990063.401171
Uttar Pradesh,2020,3,201102,1483902,2523971248.3865833
Uttar Pradesh,2020,3,201304,1460713,1727054333.3191237
Uttar Pradesh,2020,3,201308,1444635,1784850059.1333647
Uttar Pradesh,2020,3,201303,1182569,1341042683.2311177
Uttar Pradesh,2020,4,226004,10577161,28971261812.62314
Uttar Pradesh,2020,4,201301,8269422,9516431137.386436
Uttar Pradesh,2020,4,201307,3169124,3513042732.4788995
Uttar Pradesh,2020,4,201009,2745899,3935767844.1679306
Uttar Pradesh,2020,4,201318,2635508,3627149674.616274
Uttar Pradesh,2020,4,201308,2252985,2677669924.2664537
Uttar Pradesh,2020,4,201304,2149594,2548975368.669379
Uttar Pradesh,2020,4,201102,2128338,3813297884.071787
Uttar Pradesh,2020,4,250001,2126289,4735111011.244249
Uttar Pradesh,2020,4,201303,1853382,2070170152.263678
Uttar Pradesh,2021,1,226004,22707332,45313324217.90133
Uttar Pradesh,2021,1,201301,10319312,12062504221.249079
Uttar Pradesh,2021,1,250001,3773281,7415487991.852068
Uttar Pradesh,2021,1,201307,3475051,3875774997.6220965
Uttar Pradesh,2021,1,201318,2910787,3960222041.8567605
Uttar Pradesh,2021,1,201308,2900019,3147205748.8876724
Uttar Pradesh,2021,1,201009,2805336,4050056403.412795
Uttar Pradesh,2021,1,201304,2294976,2705732772.990325
Uttar Pradesh,2021,1,201102,2202672,4068601034.7516813
Uttar Pradesh,2021,1,201303,2085839,2303130814.5934906
Uttar Pradesh,2021,2,226004,30119203,58851436924.50308
Uttar Pradesh,2021,2,201301,9161290,11443281811.838333
Uttar Pradesh,2021,2,250001,4986937,9290889335.293001
Uttar Pradesh,2021,2,201307,3229621,3762392259.7045245
Uttar Pradesh,2021,2,201009,2982592,4312398218.589519
Uttar Pradesh,2021,2,201318,2879977,4086962465.071066
Uttar Pradesh,2021,2,201102,2605822,4403533727.178192
Uttar Pradesh,2021,2,201304,2304994,2716975312.4889264
Uttar Pradesh,2021,2,201308,2232080,2824968875.5223007
Uttar Pradesh,2021,2,247001,1887127,3969980278.18306
Uttar Pradesh,2021,3,226004,32760729,56323637943.606125
Uttar Pradesh,2021,3,201301,13557540,16582897948.020151
Uttar Pradesh,2021,3,250001,6650017,11375083241.971977
Uttar Pradesh,2021,3,201307,4542306,5106754765.059321
Uttar Pradesh,2021,3,201318,4121986,5590993964.782591
Uttar Pradesh,2021,3,201009,3889561,5487347295.887901
Uttar Pradesh,2021,3,201308,3317108,3951031913.7470746
Uttar Pradesh,2021,3,201102,3208514,5580811561.871746
Uttar Pradesh,2021,3,201304,3163828,3612751194.966604
Uttar Pradesh,2021,3,247001,2727689,5133685981.17178
Uttar Pradesh,2021,4,226004,43155116,77167492878.88756
Uttar Pradesh,2021,4,201301,17416177,23030538584.39058
Uttar Pradesh,2021,4,250001,9138761,16053909978.870377
Uttar Pradesh,2021,4,201307,5361041,6204986676.099574
Uttar Pradesh,2021,4,201318,4950752,6912121603.062154
Uttar Pradesh,2021,4,201009,4752954,6992671818.79501
Uttar Pradesh,2021,4,201308,4325932,5139790918.163253
Uttar Pradesh,2021,4,201102,4111189,7379089753.306963
Uttar Pradesh,2021,4,247001,4040366,7174080294.1235695
Uttar Pradesh,2021,4,201304,3770183,4508300764.615355
Uttar Pradesh,2022,1,226004,52902770,91187788842.3486
Uttar Pradesh,2022,1,201301,19346053,25597616522.579697
Uttar Pradesh,2022,1,250001,10515641,17803919099.629593
Uttar Pradesh,2022,1,201307,5880421,6890114375.000891
Uttar Pradesh,2022,1,201318,5596873,7902989227.013297
Uttar Pradesh,2022,1,201009,5241638,7700103807.717194
Uttar Pradesh,2022,1,201102,4774119,8400619969.323137
Uttar Pradesh,2022,1,201308,4453303,5374686911.060018
Uttar Pradesh,2022,1,201304,4208815,5002058162.368197
Uttar Pradesh,2022,1,247001,4036667,8074784575.0359955
Uttar Pradesh,2022,2,226004,69083808,115329604877.16333
Uttar Pradesh,2022,2,201301,23997095,29375497406.520893
Uttar Pradesh,2022,2,250001,13183697,21216819553.774345
Uttar Pradesh,2022,2,201307,7569347,8218510660.631851
Uttar Pradesh,2022,2,201318,7160121,9477752466.092012
Uttar Pradesh,2022,2,201009,6417120,9058665494.363823
Uttar Pradesh,2022,2,201308,5838704,6577636191.091028
Uttar Pradesh,2022,2,201102,5568850,9696475683.571627
Uttar Pradesh,2022,2,201304,5353515,6025857678.4076605
Uttar Pradesh,2022,2,201306,5039932,5121347604.797944
Uttar Pradesh,2022,3,226020,63023875,91465754907.13475
Uttar Pradesh,2022,3,201301,34816192,40251728597.48327
Uttar Pradesh,2022,3,221010,29209442,42384932202.76035
Uttar Pradesh,2022,3,250001,15842078,23280765327.41795
Uttar Pradesh,2022,3,208002,12318362,18094810297.75654
Uttar Pradesh,2022,3,244001,10865123,17123643114.00892
Uttar Pradesh,2022,3,282003,10813347,15667259751.67314
Uttar Pradesh,2022,3,226004,8600161,13870057037.60291
Uttar Pradesh,2022,3,201307,7909747,8347080350.370436
Uttar Pradesh,2022,3,201318,7606075,9685236073.93831
Uttar Pradesh,2022,4,226020,105929627,163113420102.871
Uttar Pradesh,2022,4,201301,33671921,38768881713.772354
Uttar Pradesh,2022,4,221010,23309322,35511764837.56974
Uttar Pradesh,2022,4,250001,19063494,28215789223.782074
Uttar Pradesh,2022,4,208002,18894357,29515335887.416653
Uttar Pradesh,2022,4,201002,11232475,17146057743.224823
Uttar Pradesh,2022,4,246701,11100036,15809205716.361408
Uttar Pradesh,2022,4,211002,11028668,14680070032.600485
Uttar Pradesh,2022,4,282003,9909363,15539150065.180435
Uttar Pradesh,2022,4,202001,9488487,15746829112.881413
Uttar Pradesh,2023,1,201301,34429152,30542090341.0
Uttar Pradesh,2023,1,201318,14064695,17203166687.0
Uttar Pradesh,2023,1,201307,13906854,14325047570.0
Uttar Pradesh,2023,1,201009,12272618,16272402945.0
Uttar Pradesh,2023,1,201102,11078487,18277216873.0
Uttar Pradesh,2023,1,201304,10373718,10779996755.0
Uttar Pradesh,2023,1,201306,10247615,9746972765.0
Uttar Pradesh,2023,1,201308,10028232,10862133383.0
Uttar Pradesh,2023,1,201303,8866925,8816281604.0
Uttar Pradesh,2023,1,201305,8500439,7642374332.0
Uttar Pradesh,2023,2,201301,40364243,33059188347.0
Uttar Pradesh,2023,2,201318,17444621,19656564631.0
Uttar Pradesh,2023,2,201307,16920503,16180602744.0
Uttar Pradesh,2023,2,201009,14994389,18076763410.0
Uttar Pradesh,2023,2,201304,12745549,12101340147.0
Uttar Pradesh,2023,2,201102,12714382,19536668258.0
Uttar Pradesh,2023,2,201306,12399069,10716162351.0
Uttar Pradesh,2023,2,201308,12084863,12002926184.0
Uttar Pradesh,2023,2,201303,10761245,9905758913.0
Uttar Pradesh,2023,2,201305,10354243,8423095526.0
Uttar Pradesh,2023,3,201301,45155149,35368082651.0
Uttar Pradesh,2023,3,201318,20436577,21846908173.0
Uttar Pradesh,2023,3,201307,19630158,17734631784.0
Uttar Pradesh,2023,3,201009,17402281,19361646819.0
Uttar Pradesh,2023,3,201304,14781464,13255812453.0
Uttar Pradesh,2023,3,201102,14156869,20395686438.0
Uttar Pradesh,2023,3,201306,14095971,11973683352.0
Uttar Pradesh,2023,3,201308,13655777,13342495125.0
Uttar Pradesh,2023,3,201303,12516040,10835007123.0
Uttar Pradesh,2023,3,201305,11795524,9203453971.0
Uttar Pradesh,2023,4,201301,47085837,38136753615.0
Uttar Pradesh,2023,4,201318,21868472,23413571879.0
Uttar Pradesh,2023,4,201307,19970125,18606889132.0
Uttar Pradesh,2023,4,201009,19217020,21674557406.0
Uttar Pradesh,2023,4,201102,16464304,24441062863.0
Uttar Pradesh,2023,4,201306,15541447,13142354243.0
Uttar Pradesh,2023,4,201304,15373614,14220137178.0
Uttar Pradesh,2023,4,201308,15017388,14653333972.0
Uttar Pradesh,2023,4,201305,12855202,10167984214.0
Uttar Pradesh,2023,4,201303,12714616,11317192541.0
Uttar Pradesh,2024,1,201301,52120222,40796556514.0
Uttar Pradesh,2024,1,201318,24533561,25318689317.0
Uttar Pradesh,2024,1,201009,21721477,23365991549.0
Uttar Pradesh,2024,1,201307,21457386,19514196469.0
Uttar Pradesh,2024,1,201102,18575258,26502104033.0
Uttar Pradesh,2024,1,201306,17561364,14341214263.0
Uttar Pradesh,2024,1,201304,17078920,15152060180.0
Uttar Pradesh,2024,1,201308,16212360,15262981242.0
Uttar Pradesh,2024,1,201305,15404519,11653218130.0
Uttar Pradesh,2024,1,201303,13629939,11738792744.0
Uttar Pradesh,2024,2,201301,62464983,44004838882.0
Uttar Pradesh,2024,2,201318,31182148,28946513666.0
Uttar Pradesh,2024,2,201307,27331151,22352686482.0
Uttar Pradesh,2024,2,201009,27292371,26144247257.0
Uttar Pradesh,2024,2,201306,21756992,16024561647.0
Uttar Pradesh,2024,2,201304,21615149,17146973919.0
Uttar Pradesh,2024,2,201102,21593840,28041639147.0
Uttar Pradesh,2024,2,201308,20341125,17470211709.0
Uttar Pradesh,2024,2,201305,18971374,12676437645.0
Uttar Pradesh,2024,2,201303,16979682,13243458679.0
Uttarakhand,2018,1,263153,97382,90201594.16207603
Uttarakhand,2018,1,248001,89373,151056853.48546153
Uttarakhand,2018,1,247667,84761,114135232.85621357
Uttarakhand,2018,1,249403,64372,83829311.6419271
Uttarakhand,2018,1,263139,56578,67293204.08974159
Uttarakhand,2018,1,244713,41954,46438732.49565414
Uttarakhand,2018,1,248007,34139,43524840.733559445
Uttarakhand,2018,1,263148,29444,24621352.16902392
